https://papers.ssrn.com/sol3/papers.cfm?abstract_id=535,Law and Borders - the Rise of Law in Cyberspace
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=544,Testing Parametric Versus Semiparametric Modelling in Generalized Linear Models
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=556,Diversity, Race as Proxy, and Religion as Proxy
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=560,The Effects of Bankruptcy Court Protection on Asset Sales
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=567,Optimal Awards and Penalties When the Probability of Prevailing Varies Among Plaintiffs
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=580,Systematic Valuation Errors and Property Cycles: A Clinical Study of the Sydney Office Market
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=598,A Long Run House Price Index: The Herengracht Index, 1628-1973
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=607,A Repeat Sales Index for Residential Property in the Netherlands
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=624,Costly Contingent Contracts
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=633,Discontinuous Interest Rate Processes: An Equilibrium Model for Bond Option Prices
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=648,Calibrating Volatility Surfaces Via Relative-Entropy Minimization
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=653,Price Level Determinacy and Monetary Policy Under a Balanced-Budget Requirement
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=661,Comparison of Path Generation Methods for Monte Carlo Valuation of Single Underlying Derivative Securities
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=666,Is There a Term Structure of Futures Volatilities? Reevaluating the Samuelson Hypothesis
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=680,Arbitrage-Based Pricing When Volatility is Stochastic
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=693,Optimal Replication of Contingent Claims Under Portfolio Constraints
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=703,Reaching Goals by a Deadline: Digital Options and Continuous-Time Active Portfolio Management
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=706,Valuing Finite-Lived Options as Perpetual
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=715,Randomization and the American Put
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=716,The Market Value and Dynamic Interest Rate Risk of Swaps
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=717,Evaluating the Hedging Potential of the Lean Hog Futures Contract
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=726,Stock Options as Barrier Contingent Claims
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=736,An Analytical Approach to the Valuation of American Path-Dependent Options
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=752,Generalized Binomial Trees
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=755,Agency in Project Screening and Termination Decisions:Why is Good Money Thrown after Bad?
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=756,Endogenous Uncertainty in a General Equilibrium Model with Price Contingent Contracts
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=763,Interest Rate Options in a Duffie-Kan Model with Deterministic Volatility
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=774,Output and the Real Exchange Rate in Developing Countries: An Application to Mexico
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=821,On Bayesian Modelling of Fat Tails and Skewness
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=826,Aggregate Population and Economic Growth Correlations: The Role of the Components of Demographic Change
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=838,Reduced Rank Regression Using Generalized Method of Moments Estimators with Extensions to Structural Breaks in Reduced Rank Models
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=843,Validation of Simulation Models: Regression Analysis Revisited
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=844,Adaptive Inflation Expectations Under Structural Changes: The Case of Finland
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=845,Islamic Banks and Investment Financing
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=864,The Increase in Idleness of Immigrant Arrivals: The Role of Age at Arrival, Refugees, and Country of Origin
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=878,Risk and Market Segmentation in Financial Intermediaries'  Returns
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=886,Derivatives Activity at Troubled Banks
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=902,A Study on the Efficiency of the Market for Dutch Long Term Call Options
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=911,Log-Normal Interest Rate Models: Stability and Methodology
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=914,Market Discipline in Conglomerate Banks: Is an Internal Allocation of Cost of Capital Necessary as Incentive Device?
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=929,Derivative Exposure and the Interest Rate and Exchange Rate Risks of U.S. Banks
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=936,European Banking with a Single Currency
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=939,Heavy Tails in High-Frequency Financial Data
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=940,Bond Rating Agencies and Stock Analysts: Who Knows What When?
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=947,The Trade Off between Central Bank Independence and Conservativeness
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=967,Derivatives, Portfolio Composition and Bank Holding Company
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=976,A Framework for Valuing Corporate Securities
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=977,Numerical Tools for the Bayesian Analysis of Stochastic Frontier Models
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=978,A Market-Based Risk Classification of Financial Institutions
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=982,Index-Linked Debt and the Real Term Structure: New Estimates and Implications from the U.K.
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=985,Stock Price Volatility in a Multiple Security Overlapping
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1000,Raroc Based Capital Budgeting and Performance Evaluation: A Case Study of Bank Capital Allocation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1006,The Effects of Market Segmentation and Illiquidity on Asset Prices: Evidence from Foreign Stocks Listing in the Us
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1014,The Impact of Decimalization on Market Quality: An Empirical Investigation of the Toronto Stock Exchange
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1018,The Exchange Rate Exposure of U.S. And Japanese Banking Institutions
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1030,Fortran Programs for Running the Tr Test: A Guide and Examples
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1031,Inference on a Structural Parameter in Instrumental Variables Regression with Weak Instruments
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1034,Multidimensional Competition on NASDAQ: Did Traders Gain When Dealers Stopped Avoiding Odd-Eighth Quotes?
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1042,The Dynamics of Discrete Bid and Ask Quotes
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1051,Existence and Uniqueness in the CAPM with a Riskless Asset
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1060,Optimal Asset Rebalancing in the Presence of Transactions
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1063,One-Factor-Garch Models for German Stocks - Estimation and Forecasting
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1068,The "Dartboard" Column: The Pros, the Darts, and the Market
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1075,The Power of Single Equation Tests for Cointegration When the Cointegrating Vector is Prespecified
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1077,Optimal Asset Allocation Towards the End of the Life Cycle: To Annuitize or Not to Annuitize?
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1086,Farm Labor: Key Conceptual and Measurement Issues on the Route to Better Farm Cost and Return Estimate
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1092,The Equity Premium is No Puzzle
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1100,Financial Markets as Adaptive Ecosystems
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1105,Technical Trading Rule Profitability and Foreign Exchange Intervention
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1126,The Distribution of Information Among Institutional and Retail Investors and the Impact of Past Investment Performance on the Demand for Ipos
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1134,Decimal Quotes: The Price is Right
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1139,Investment Portfolios and Human Wealth
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1145,Factor Models and the Shape of the Term Structure
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1157,The Size of Employee Stakeholding in Large UK Corporations
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1175,On Limited Liability and the Development of Capital Markets: An Historical Analysis
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1186,Admissibility and Common Knowledge
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1188,Bank Risk, Capitalization and Inefficiency
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1195,The Informational Role of the Minimum Bid Increment Policy in a Repeated Simultaneous Auction with Synergies between Items
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1203,Value Oriented Equilibria in Repeated Games of Complete Information
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1212,Value-at-Risk: Implementing a Risk Measurement Standard
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1216,Where are We in the Economics of Gender?: The Gender Pay Gap
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1232,Nonconvexity and Interaction in Economic Models
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1243,Micro Theory and Recent Developments in the Study of Economic Institutions Through Economic History
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1246,Credit Rationing, Bankruptcy Cost, and Optimal Debt Contract for Small Business
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1253,Bertrand Competition Under Uncertainty
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1265,Allocating Monitoring Effort
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1275,Federal Fiscal Transfers an Integrated Approach
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1278,Holding Size While Improving Power in Tests of Long-Run Abnormal Stock Returns
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1292,Flat Tax Reform: A Quantitative Exploration
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1297,Microcredit in Pre-Famine Ireland
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1300,Long-Term Evidence on the Tobin and Fisher Effects: A New Approach
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1302,Exclusive Dealing
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1317,The Effect of Monetary Policy on Exchange Rates: How to Solve the Puzzles
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1318,Optimal Money Burning: Theory and Application to Corporate Dividend Policy
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1325,Optimal Inflation Targets, 'Conservative' Central Banks, and Linear Inflation Contracts
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1332,Communication Costs, Information Acquisition, and Voting Decisions in Proxy Contests
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1334,Inflation Forecast Targeting: Implementing and Monitoring Inflation Targets
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1340,Corporate Prediction Models, Ratios or Regression Analysis
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1349,Asset Values and Policy Changes: The Case of Denmark
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1352,Shareholder Proposals to Rescind Poison Pills: All Bark and No Bite?
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1368,Consumer Confidence and Consumption in Sweden
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1378,Optimal Signal Extraction with Stable Shocks: The Case of U.S. Inflation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1386,The Comparative Forecast Performance of Univariate and Multivariate Models
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1395,Shareholding Concentration and Pyramidal Ownership Structures in Belgium: Stylized Facts
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1405,Age Distribution, Saving and Consumption in Sweden
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1406,Rethinking Saving Incentives
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1419,Optimal Fiscal Policy, Public Capital and the Productivity Slowdown
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1423,Multi-Level 'General Policy Equilibria': Evidence from the American Unemployment Insurance Tax Ceiling
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1433,Regulating an Input Monopolist with Minimal Information: The Local Cap
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1438,Recreational Benefits from Improved Water Quality: A Random Utility Model of Swedish Seaside Recreation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1454,Investment Decisions, Financing Decisions, and Firm Value
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1459,Joint Exploration and Investment in Exhaustible Resource Exploitation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1461,Reducing the Profitability of Corporate Insider Trading Through Pretrading Disclosure
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1471,Some Consequences of Globalization for Developing Countries
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1488,The Effect of the Arab Boycott on Israel: The Automobile Market
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1494,Where Have We Been and Where are We Going?
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1501,The Management of Corporate Capital Structure: Theory and Evidence
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1502,Econometric Analysis of Sequential Discrete Choice Models
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1504,A Bootstrap Evaluation of the Effect of Data Splitting on Financial Time Series
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1505,The Aggregate Relation between Profits and Concentration is Consistent with Cournot Behavior
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1520,Incentives and Careers in Organizations
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1521,A Monte Carlo Evaluation of Maximum Likelihood Multidimensional Scaling Methods
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1537,The Origins of Technology-Skill Complementarity
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1540,Finite-Sample Properties of Tests for Forecast Equivalence
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1552,Strong Time-Consistency in the Cartel-Versus-Fringe Model
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1577,Regulatory Evaluation of Value-at-Risk Model
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1581,Pricing Network Services: The Case of the Internet
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1582,Selecting the Number of Replications in a Simulation Study
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1601,A Model of a Professional Sports League
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1603,How Managed Care Affects Medicaid Utilization: A Synthetic Difference-in-Differences Zero-Inflated Count Model
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1608,Openness and Economic Growth in Developing Countries
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1612,What Happens to Stocks that List Shares Abroad? A Survey of the Evidence and its Managerial Implications
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1613,Sustainable Use of Renewable Resources
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1618,Industry Conditions, Growth Opportunities, and Market Reactions to Convertible Debt Financing Decisions
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1625,Catastrophe Futures: Financial Markets and Changing Climate Risks
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1632,Financial Constraints and Economic Behaviour: A Study of the Specific Features of French Small and Medium-Sized Manufacturing Firms from 1985 to 1995
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1637,The Finding Cost of Natural Gas: Technological Change Versus Resource Depletion
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1639,On the Magnitude of Stockholder-Bondholder Conflicts
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1656,Compensation for Natural Resource Damages from Oil Spills: A Comparison of USA Law and International Conventions
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1660,Firm Performance and Compensation Structure: Performance Elasticities of Average Employee Compensation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1680,Convergence and Cross-Section Dynamics: Evidence from the Data
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1685,Implications of Economic Interdependence and Exchange Rate Policy on Endogenous Wage Indexation Decisions
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1686,Bilateral Trade Flows: One Prediction of Several Theories Estimated in Nine Thousand and Two Samples
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1693,Interpreting Sustainability
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1694,Are International R&D; Spillovers Trade-Related? Analyzing Spillovers Among Randomly Matched Trade Partners
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1695,Economic Development and Industrial Concentration: An Inverted U-Curve
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1696,Economic Development and Strikes: An Examination of the Haas and Stack Model
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1697,The Exchange Rate in a Dynamic-Optimizing Current Account Model with Nominal Rigidities: A Quantitative Investigation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1701,Crop Yield and Price Distributional Effects on Revenue Hedging
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1711,Free-Agency and the Competitiveness of Major-League Baseball
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1716,Simultaneous Search: Between Search and Walras
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1719,The Economics of Networks
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1735,Sectoral Shocks and Aggregate Fluctuations
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1736,Strategic Commitments and the Principle of Reciprocity in Interconnection Pricing
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1737,Cannibalization Risk and Limited Liability: Implications for Firm Valuation and Capital Budgeting
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1739,Malthusian Trap and Endogenous Population
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1742,The Max-Min-Min Principle of Product Differentiation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1743,Convergence Revisited
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1757,How Prescribed Policy Can Mislead When Data are Defective: A Follow-Up to Srinivasan (1994) Using General Equilibrium
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1768,Time Preference, Productivity, and the Growth Effects of Integration
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1776,Trading System and Market Integration
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1782,Estimating the Extent of Trade Under Incomplete Information: The Case of HIV
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1786,Trade Integration between Eastern and Western Europe: Politics Follows the Market
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1787,Jump/Diffusion Option Pricing -A Reexamination from an Economic Viewpoint
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1795,The Importance of Sample Attrition in Life Cycle Labor Supply Estimation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1800,International Business Cycles and Exchange Rates
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1805,Business Cycles and Exchange Rate Regimes
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1812,The Effect of Audit Market Deregulation on the Pricing of Brand Name Reputation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1821,Financial Liberalization: Commercial Bank's Blessing or Curse?
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1849,Availability and Market Potential on Non-Agricultural Businesses in North Dakota
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1850,Intergenerational Politics, Fiscal Policy and Productivity
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1870,By Force of Habit: A Consumption-Based Explanation of Plantation of Aggregate Stock Market Behavior
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1871,Taxes, Financing Decisions, and Firm Value
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1873,Insider Reputation and Selling Decisions: The Unwinding of Venture Capital Investments During Equity Ipos
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1883,Vulture Investors and the Market for Control of Distressed Firms
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1893,Net Foreign Assets and Equilibrium Exchange Rates: Panel Evidence
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1895,Economically Targeted Investments and Social Investments:Investment Management and Pension Fund Performance
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1904,Estimating Dynamic Panel Data Models: A Practical Guide Fo Macroeconomists
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1910,Ancient Redwoods, Junk Bonds, and the Politics of Finance: A Study of the Hostile Takeover of the Pacific Lumber Company
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1918,Implementing Efficient Allocations in a Model of Financial Intermediation
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1920,Evolution and Equilibria Selection of Repeated Lattice Games
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1933,Log-Concave Probability Distributions: Theory and Statistical Testing
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1937,Strategic Experimentation: A Revision
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1957,Interest Rate Targeting and the Dynamics of Short-Term Rates
